Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty,TPS_diff,time_diff,TPS_ramp_rate,Final_AFR1_diff,Final_AFR1_ramp_rate,RPM_diff,RPM_ramp_rate,event_type
1676787134458.0,-8.7,14.24,168.8,8.5,1.03,2537.0,1.0,1.0,50.33,1268.0,3655.0,40.0,10.21,730.0,11.0,22.05,54.0,50.0,50.0,72.0,7.73,0.0,47.0,0.0,-0.02999999999999936,-0.00064,-12.0,-0.25532,cruise
1676787134481.0,-8.7,14.24,168.8,8.51,1.03,2515.0,1.0,1.0,50.33,1268.0,3649.0,40.0,10.21,730.0,10.0,22.05,54.0,50.0,50.0,72.0,7.65,-1.0,23.0,-0.04348,0.009999999999999787,0.00043,-6.0,-0.26087,cruise
1676787134520.0,-8.7,14.24,168.8,8.55,1.03,2544.0,1.0,1.0,50.33,1268.0,3638.0,40.0,10.21,730.0,11.0,22.05,54.0,50.0,50.0,72.0,7.68,1.0,39.0,0.02564,0.040000000000000924,0.00103,-11.0,-0.28205,cruise
1676787134549.0,-8.7,14.24,168.8,8.55,1.03,2534.0,1.0,1.0,50.33,1267.0,3646.0,40.0,10.21,731.0,11.0,22.05,54.0,50.0,50.0,72.0,7.7,0.0,29.0,0.0,0.0,0.0,8.0,0.27586,cruise
1676787134576.0,-8.7,14.24,168.8,8.55,1.03,2521.0,1.0,1.0,50.33,1267.0,3655.0,40.0,10.21,731.0,11.0,22.05,53.0,50.0,50.0,72.0,7.68,0.0,27.0,0.0,0.0,0.0,9.0,0.33333,cruise
1676787134611.0,-8.7,14.23,168.8,8.56,1.03,2529.0,1.0,1.0,50.33,1269.0,3657.0,40.0,10.21,731.0,11.0,22.05,54.0,50.0,50.0,72.0,7.71,0.0,35.0,0.0,0.009999999999999787,0.00029,2.0,0.05714,cruise
1676787134636.0,-8.7,14.23,168.8,8.6,1.03,2547.0,1.0,1.0,50.47,1267.0,3660.0,40.0,10.21,731.0,11.0,22.05,54.0,50.0,50.0,72.0,7.77,0.0,25.0,0.0,0.03999999999999915,0.0016,3.0,0.12,cruise
1676787134671.0,-8.7,14.23,168.8,8.58,1.03,2546.0,1.0,1.0,50.33,1267.0,3652.0,40.0,10.2,731.0,11.0,22.05,54.0,50.0,50.0,72.0,7.75,0.0,35.0,0.0,-0.019999999999999574,-0.00057,-8.0,-0.22857,cruise
1676787134693.0,-8.7,14.23,168.8,8.58,1.03,2525.0,1.0,1.0,50.47,1267.0,3645.0,40.0,10.2,731.0,11.0,22.05,53.0,50.0,50.0,72.0,7.67,0.0,22.0,0.0,0.0,0.0,-7.0,-0.31818,cruise
1676787134717.0,-8.7,14.22,168.8,8.54,1.03,2525.0,1.0,1.0,50.47,1269.0,3648.0,40.0,10.2,731.0,11.0,22.05,53.0,50.0,50.0,72.0,7.68,0.0,24.0,0.0,-0.040000000000000924,-0.00167,3.0,0.125,cruise
1676787134765.0,-8.7,14.22,168.8,8.51,1.03,2559.0,1.0,1.0,50.33,1267.0,3647.0,40.0,10.21,731.0,11.0,22.05,54.0,50.0,50.0,72.0,7.8,0.0,48.0,0.0,-0.02999999999999936,-0.00062,-1.0,-0.02083,cruise
1676787134798.0,-8.56,14.22,168.8,8.53,1.03,2540.0,1.0,1.0,50.47,1267.0,3645.0,40.0,10.2,731.0,11.0,22.05,53.0,50.0,50.0,73.0,7.72,0.0,33.0,0.0,0.019999999999999574,0.00061,-2.0,-0.06061,cruise
1676787134832.0,-8.56,14.23,168.8,8.54,1.03,2546.0,1.0,1.0,50.33,1268.0,3640.0,40.0,10.2,731.0,11.0,22.05,54.0,50.0,50.0,73.0,7.72,0.0,34.0,0.0,0.009999999999999787,0.00029,-5.0,-0.14706,cruise
1676787134854.0,-8.56,14.23,168.8,8.54,1.03,2544.0,1.0,1.0,50.47,1266.0,3639.0,40.0,10.2,731.0,11.0,22.05,54.0,50.0,51.0,73.0,7.72,0.0,22.0,0.0,0.0,0.0,-1.0,-0.04545,cruise
1676787134881.0,-8.56,14.23,168.8,8.51,1.03,2561.0,1.0,1.0,50.33,1268.0,3643.0,40.0,10.2,731.0,11.0,22.05,53.0,50.0,51.0,73.0,7.75,0.0,27.0,0.0,-0.02999999999999936,-0.00111,4.0,0.14815,cruise
1676787134912.0,-8.56,14.22,168.8,8.51,1.03,2551.0,1.0,1.0,50.33,1268.0,3648.0,40.0,10.2,731.0,11.0,22.05,54.0,50.0,51.0,73.0,7.76,0.0,31.0,0.0,0.0,0.0,5.0,0.16129,cruise
1676787134938.0,-8.56,14.22,168.8,8.53,1.03,2548.0,1.0,1.0,50.33,1266.0,3648.0,40.0,10.2,731.0,11.0,22.05,54.0,50.0,51.0,73.0,7.75,0.0,26.0,0.0,0.019999999999999574,0.00077,0.0,0.0,cruise
1676787134968.0,-8.56,14.22,168.8,8.52,1.03,2575.0,1.0,1.0,50.33,1268.0,3655.0,40.0,10.21,731.0,11.0,22.05,53.0,50.0,51.0,73.0,7.85,0.0,30.0,0.0,-0.009999999999999787,-0.00033,7.0,0.23333,cruise
1676787134991.0,-8.56,14.22,168.8,8.52,1.03,2590.0,1.0,1.0,50.33,1266.0,3655.0,40.0,10.21,731.0,11.0,22.05,54.0,50.0,51.0,73.0,7.89,0.0,23.0,0.0,0.0,0.0,0.0,0.0,cruise
